NUM_CAMPS,MB_TRIPS,OB_TRIPS,TOTAL_TRIPS,OPTIMAL_TRIPS_TOTAL,CAMP_POPULATION_PERCENTAGE
80,576,552,1128,1253.618766,0.940369
80,573,563,1136,1262.126432,0.939822
80,582,549,1131,1265.019482,0.933743
80,574,550,1124,1253.264280,0.937910
80,579,553,1132,1260.360484,0.939891
81,587,561,1148,1272.379542,0.939891
81,588,558,1146,1267.509178,0.942319
81,585,556,1141,1276.552419,0.933954
81,584,567,1151,1274.560959,0.942387
81,589,559,1148,1272.284411,0.940295
81,588,563,1151,1276.086238,0.939014
81,582,561,1143,1269.590783,0.940228
81,588,564,1152,1280.067166,0.938744
81,581,556,1137,1269.872740,0.934359
81,589,562,1151,1275.132511,0.938744
82,585,580,1165,1286.291664,0.942223
82,595,578,1173,1291.892697,0.944556
82,592,573,1165,1286.859772,0.946355
82,600,572,1172,1301.875194,0.939957
82,593,572,1165,1288.852109,0.943956
82,591,565,1156,1284.863047,0.938291
82,591,571,1162,1284.680763,0.944289
82,590,573,1163,1291.399882,0.940091
82,590,564,1154,1280.648129,0.940024
82,597,566,1163,1288.729730,0.942490
83,604,573,1177,1311.144334,0.937323
83,602,584,1186,1301.412657,0.947199
83,600,572,1172,1295.880323,0.942261
83,604,577,1181,1304.122792,0.943446
83,602,573,1175,1304.515386,0.938179
83,583,580,1163,1293.651190,0.940549
83,586,577,1163,1295.738796,0.939035
83,588,567,1155,1293.753319,0.932319
83,596,576,1172,1297.107840,0.942722
83,598,573,1171,1307.625276,0.937257
84,602,580,1182,1320.856644,0.934166
84,603,586,1189,1318.423718,0.942818
84,609,585,1194,1318.736025,0.944119
84,602,588,1190,1319.627759,0.940736
84,604,580,1184,1312.974174,0.938329
84,602,589,1191,1317.979411,0.944314
84,608,572,1180,1316.325109,0.935142
84,610,570,1180,1318.717557,0.935597
84,609,582,1191,1328.499528,0.939110
84,613,580,1193,1321.619775,0.941387
85,611,589,1200,1331.003993,0.941048
85,610,595,1205,1331.801549,0.945677
85,606,592,1198,1332.681828,0.941369
85,611,595,1206,1335.754059,0.939698
85,619,590,1209,1343.861298,0.940984
85,615,584,1199,1326.112415,0.945291
85,618,590,1208,1336.826978,0.945034
85,617,594,1211,1331.997242,0.944327
85,621,595,1216,1346.063194,0.941626
85,617,584,1201,1330.784656,0.941755
86,621,598,1219,1348.276197,0.942432
86,614,603,1217,1340.975005,0.947071
86,628,590,1218,1347.170145,0.944529
86,624,599,1223,1355.940402,0.939891
86,618,596,1214,1340.108859,0.942305
86,627,597,1224,1352.760674,0.944402
86,624,602,1226,1356.113860,0.941988
86,623,595,1218,1348.591811,0.942432
86,624,596,1220,1342.400895,0.945609
86,618,604,1222,1357.701094,0.940463
87,623,606,1229,1359.001875,0.943282
87,625,601,1226,1361.452605,0.942843
87,628,609,1237,1367.658125,0.939954
87,629,599,1228,1373.348412,0.935557
87,619,607,1226,1365.261663,0.938069
87,629,596,1225,1361.291617,0.938006
87,631,591,1222,1359.571069,0.935745
87,622,598,1220,1359.150514,0.937504
87,628,597,1225,1364.052665,0.937001
87,627,599,1226,1362.688216,0.938886
88,632,610,1242,1373.989696,0.942437
88,625,607,1232,1370.553191,0.939146
88,631,618,1249,1377.286771,0.945293
88,630,617,1247,1383.608103,0.943492
88,641,606,1247,1379.047384,0.943430
88,634,606,1240,1376.125698,0.941443
88,632,611,1243,1376.987824,0.944424
88,624,611,1235,1366.621315,0.940325
88,637,609,1246,1383.356360,0.940201
88,632,614,1246,1376.712453,0.942126
89,641,622,1263,1405.663592,0.938908
89,645,618,1263,1396.786922,0.945724
89,643,618,1261,1399.325952,0.940014
89,646,615,1261,1399.707422,0.942592
89,644,612,1256,1394.632670,0.943206
89,648,628,1276,1409.154597,0.946276
89,646,620,1266,1398.585227,0.941303
89,643,623,1266,1402.771753,0.941978
89,648,624,1272,1401.127012,0.941180
89,637,615,1252,1388.109190,0.943943
90,656,632,1288,1420.474086,0.943291
90,655,625,1280,1421.550910,0.938980
90,644,621,1265,1407.359497,0.939951
90,643,623,1266,1403.164199,0.942623
90,643,627,1270,1407.787051,0.940194
90,661,624,1285,1421.448721,0.941834
90,648,622,1270,1409.779605,0.939769
90,655,623,1278,1408.596667,0.941894
90,645,625,1270,1404.950296,0.941044
90,643,626,1269,1410.095129,0.940316
91,659,629,1288,1427.273356,0.941512
91,652,636,1288,1424.335215,0.940491
91,655,631,1286,1426.861083,0.941692
91,657,634,1291,1427.937234,0.941572
91,663,636,1299,1438.409934,0.943434
91,651,631,1282,1419.208004,0.941632
91,649,635,1284,1415.775144,0.944695
91,663,638,1301,1435.089952,0.947817
